8,VEHICLE THEFT,-122.4237023,37.73523279
8,LARCENY/THEFT,-122.4717998,37.7656867
7,NON-CRIMINAL,-122.4085974,37.78922421
7,BURGLARY,-122.4477611,37.76984649
7,ROBBERY,-122.3986956,37.7547456
7,ASSAULT,-122.3986956,37.7547456
7,LARCENY/THEFT,-122.4032848,37.78730642
7,LARCENY/THEFT,-122.3976156,37.77739182
7,SUSPICIOUS OCC,-122.4203472,37.77176907
7,LARCENY/THEFT,-122.3998021,37.78800653
7,LARCENY/THEFT,-122.4213958,37.78568434
7,LARCENY/THEFT,-122.4112792,37.77157858
7,LARCENY/THEFT,-122.4279912,37.78495312
7,VEHICLE THEFT,-122.4007198,37.79071247
7,VEHICLE THEFT,-122.4007198,37.79071247
7,DRUNKENNESS,-122.412929,37.78968683
7,SUSPICIOUS OCC,-122.412929,37.78968683
7,NON-CRIMINAL,-122.3950978,37.79405905
7,LARCENY/THEFT,-122.4116366,37.77178694
7,LARCENY/THEFT,-122.4748992,37.72699053
7,WARRANTS,-122.4162359,37.78491257
7,WARRANTS,-122.4162359,37.78491257
7,OTHER OFFENSES,-122.4162359,37.78491257
7,LARCENY/THEFT,-122.395986,37.77883482
7,LARCENY/THEFT,-122.395986,37.77883482
7,LARCENY/THEFT,-122.4341214,37.78603305
7,LARCENY/THEFT,-122.3971362,37.72280498
7,VEHICLE THEFT,-122.4225723,37.74877401
7,LARCENY/THEFT,-122.4069587,37.78943476
6,WARRANTS,-122.4196766,37.7658511
6,WARRANTS,-122.4196766,37.7658511
6,NON-CRIMINAL,-122.4424965,37.76048588
6,LARCENY/THEFT,-122.3964115,37.77918761
6,OTHER OFFENSES,-122.4135917,37.76382223
6,NON-CRIMINAL,-122.4020426,37.79750489
6,NON-CRIMINAL,-122.4214269,37.79460283
6,WEAPON LAWS,-122.4214269,37.79460283
6,OTHER OFFENSES,-122.4142634,37.78175698
6,OTHER OFFENSES,-122.4115042,37.74778591
6,LARCENY/THEFT,-122.4369999,37.77916217
6,LARCENY/THEFT,-122.5136421,37.77846922
6,BURGLARY,-122.417938,37.72660514
6,LARCENY/THEFT,-122.4327438,37.78384245
6,LARCENY/THEFT,-122.4057448,37.79149808
6,LARCENY/THEFT,-122.4206914,37.78148325
6,NON-CRIMINAL,-122.4150887,37.78367196
6,LARCENY/THEFT,-122.4669911,37.73972316
6,LARCENY/THEFT,-122.4178006,37.80126838
6,LARCENY/THEFT,-122.42018,37.80478965
6,LARCENY/THEFT,-122.4040999,37.72883734
6,OTHER OFFENSES,-122.4150147,37.75083639
6,BURGLARY,-122.4095043,37.78152627
6,LARCENY/THEFT,-122.3875713,37.76054996
6,LARCENY/THEFT,-122.4353184,37.76410203
6,LARCENY/THEFT,-122.4513601,37.77517416
6,LARCENY/THEFT,-122.418534,37.80499774
5,FORGERY/COUNTERFEITING,-122.4154488,37.77829352
5,FORGERY/COUNTERFEITING,-122.4154488,37.77829352
5,BURGLARY,-122.4154488,37.77829352
5,NON-CRIMINAL,-122.4070086,37.79969689
5,LARCENY/THEFT,-122.4225406,37.78690887
5,DRUG/NARCOTIC,-122.3818379,37.73110435
5,OTHER OFFENSES,-122.3818379,37.73110435
5,ASSAULT,-122.3818379,37.73110435
5,STOLEN PROPERTY,-122.3818379,37.73110435
5,SECONDARY CODES,-122.4156327,37.78635878
5,LARCENY/THEFT,-122.4662047,37.77254054
5,OTHER OFFENSES,-122.4156327,37.78635878
5,ASSAULT,-122.4090315,37.79925319
5,LARCENY/THEFT,-122.4226722,37.74394327
5,WARRANTS,-122.414243,37.78372403
5,WARRANTS,-122.414243,37.78372403
5,NON-CRIMINAL,-122.4156581,37.77539248
5,LARCENY/THEFT,-122.4190589,37.75942275
5,OTHER OFFENSES,-122.4168243,37.73488852
5,LARCENY/THEFT,-122.4124833,37.77063059
5,OTHER OFFENSES,-122.4035248,37.75445344
5,TRESPASS,-122.4101352,37.78418891
5,BURGLARY,-122.4132985,37.78705782
5,DRUG/NARCOTIC,-122.4076931,37.78016307
5,VANDALISM,-122.4319796,37.78004785
5,VANDALISM,-122.4131567,37.73710675
5,OTHER OFFENSES,-122.4234664,37.74072837
5,BURGLARY,-122.4256351,37.77743878
5,LARCENY/THEFT,-122.4162596,37.80618612
5,LARCENY/THEFT,-122.4997301,37.78035003
5,VANDALISM,-122.414243,37.78372403
5,VEHICLE THEFT,-122.4308826,37.76437256
5,NON-CRIMINAL,-122.4131745,37.78671902
4,ROBBERY,-122.4350413,37.72425605
4,FORGERY/COUNTERFEITING,-122.4174505,37.73920707
4,TRESPASS,-122.4319275,37.77073153
4,LARCENY/THEFT,-122.4662047,37.77254054
4,VANDALISM,-122.4075398,37.79224918
4,WARRANTS,-122.4058325,37.78574465
4,LARCENY/THEFT,-122.4505559,37.77533518
4,LARCENY/THEFT,-122.3962658,37.78344043
4,WARRANTS,-122.4071522,37.79036558
4,LARCENY/THEFT,-122.4265894,37.76841217
4,OTHER OFFENSES,-122.4330408,37.71853452
4,VEHICLE THEFT,-122.4315532,37.78630399
4,LARCENY/THEFT,-122.4034048,37.77542071
4,MISSING PERSON,-122.4347643,37.72261614
4,OTHER OFFENSES,-122.4042596,37.73871271
4,SUSPICIOUS OCC,-122.4212288,37.74526077
4,ROBBERY,-122.3957716,37.79243096
4,ROBBERY,-122.4450692,37.76285497
4,LARCENY/THEFT,-122.4177715,37.80150566
4,LARCENY/THEFT,-122.5102257,37.76724422
4,VANDALISM,-122.3759892,37.73015769
4,VANDALISM,-122.4545072,37.74111331
4,LARCENY/THEFT,-122.447802,37.74176976
3,VEHICLE THEFT,-122.4346894,37.78885384
3,VEHICLE THEFT,-122.4346894,37.78885384
3,OTHER OFFENSES,-122.4313713,37.72196757
3,NON-CRIMINAL,-122.4143179,37.77994441
3,SUSPICIOUS OCC,-122.4125153,37.78047775
3,SECONDARY CODES,-122.4125153,37.78047775
3,NON-CRIMINAL,-122.4210243,37.80472956
3,ASSAULT,-122.4408795,37.77753219
3,LARCENY/THEFT,-122.4196161,37.80199424
3,VANDALISM,-122.3977468,37.75999239
3,MISSING PERSON,-122.4066049,37.75715804
3,NON-CRIMINAL,-122.3962703,37.7504525
3,ASSAULT,-122.3962703,37.7504525
3,SUSPICIOUS OCC,-122.4078454,37.78509432
3,LARCENY/THEFT,-122.4238031,37.78896574
3,VEHICLE THEFT,-122.4280877,37.78958206
3,WARRANTS,-122.3920652,37.7299736
3,NON-CRIMINAL,-122.4147438,37.77871926
3,SUSPICIOUS OCC,-122.4213327,37.77709027
3,LARCENY/THEFT,-122.415318,37.78071793
3,LARCENY/THEFT,-122.4238488,37.80622143
3,LARCENY/THEFT,-122.4313698,37.78537304
3,LARCENY/THEFT,-122.406482,37.78273179
2,BURGLARY,-122.4023437,37.78116668
2,WARRANTS,-122.4156425,37.77883232
2,NON-CRIMINAL,-122.4097952,37.78003563
2,DRUG/NARCOTIC,-122.449123,37.76978409
2,DRUG/NARCOTIC,-122.449123,37.76978409
2,WARRANTS,-122.4177779,37.78030899
2,VANDALISM,-122.4177779,37.78030899
2,LARCENY/THEFT,-122.4652087,37.77261005
2,BURGLARY,-122.4583428,37.72977527
2,WARRANTS,-122.4034048,37.77542071
2,VEHICLE THEFT,-122.5058834,37.77436883
2,NON-CRIMINAL,-122.4146345,37.75252762
2,LARCENY/THEFT,-122.4607094,37.7249317
2,LARCENY/THEFT,-122.4058954,37.78673422
2,OTHER OFFENSES,-122.4076931,37.78016307
2,OTHER OFFENSES,-122.4076931,37.78016307
2,VANDALISM,-122.4482784,37.80427189
2,OTHER OFFENSES,-122.4226722,37.74394327
2,WARRANTS,-122.4226722,37.74394327
2,ASSAULT,-122.4226722,37.74394327
2,VANDALISM,-122.4242765,37.727293
2,NON-CRIMINAL,-122.3895176,37.77246824
2,TRESPASS,-122.3997397,37.79503259
2,ASSAULT,-122.4143179,37.77994441
2,LARCENY/THEFT,-122.4652087,37.77261005
2,LARCENY/THEFT,-122.5136421,37.77846922
2,LARCENY/THEFT,-122.4318638,37.78620867
2,BURGLARY,-122.4450699,37.7337501
2,VEHICLE THEFT,-122.4230713,37.73854905
2,BURGLARY,-122.4845457,37.73511269
1,ROBBERY,-122.4128038,37.80577399
1,ASSAULT,-122.4128038,37.80577399
1,OTHER OFFENSES,-122.4155082,37.78165428
1,OTHER OFFENSES,-122.3951632,37.7843097
1,WARRANTS,-122.4142634,37.78175698
1,LARCENY/THEFT,-122.4179701,37.80220232
1,LARCENY/THEFT,-122.4828987,37.75395503
1,VANDALISM,-122.4828987,37.75395503
1,WARRANTS,-122.417982,37.78128537
1,DRUG/NARCOTIC,-122.4195157,37.76342923
1,OTHER OFFENSES,-122.4195157,37.76342923
1,OTHER OFFENSES,-122.4195157,37.76342923
1,DRUG/NARCOTIC,-122.4195157,37.76342923
1,ROBBERY,-122.4342252,37.79116853
1,LARCENY/THEFT,-122.4034048,37.77542071
1,BURGLARY,-122.4343619,37.79115119
1,BURGLARY,-122.4448541,37.73449811
1,ASSAULT,-122.3995453,37.78812918
1,LARCENY/THEFT,-122.4343619,37.79115119
12,OTHER OFFENSES,-122.4093131,37.78434785
12,SUSPICIOUS OCC,-122.4868783,37.77999237
12,NON-CRIMINAL,-122.4230767,37.77735026
12,SUSPICIOUS OCC,-122.4042702,37.78447885
12,WARRANTS,-122.477696,37.76359154
12,ASSAULT,-122.3740193,37.72920336
12,SECONDARY CODES,-122.3740193,37.72920336
12,NON-CRIMINAL,-122.4068865,37.78873458
12,FRAUD,-122.4068865,37.78873458
12,ASSAULT,-122.3740193,37.72920336
12,NON-CRIMINAL,-122.4756555,37.76541405
12,NON-CRIMINAL,-122.3974262,37.76844016
12,KIDNAPPING,-122.4243477,37.74504562
12,ASSAULT,-122.4243477,37.74504562
12,ROBBERY,-122.4198886,37.79073538
12,NON-CRIMINAL,-122.4720483,37.78539022
12,SUSPICIOUS OCC,-122.4720483,37.78539022
12,VEHICLE THEFT,-122.4206914,37.78148325
12,NON-CRIMINAL,-122.4097917,37.79850835
12,VANDALISM,-122.4205298,37.71100233
12,VEHICLE THEFT,-122.4046854,37.77062903
11,NON-CRIMINAL,-122.4364041,37.77225454
11,SUSPICIOUS OCC,-122.4090112,37.78113406
11,LARCENY/THEFT,-122.4173673,37.78286262
11,MISSING PERSON,-122.413046,37.77386178
11,LARCENY/THEFT,-122.4120043,37.80148647
11,WARRANTS,-122.4362669,37.74277156
11,LARCENY/THEFT,-122.4192748,37.78356805
10,SUSPICIOUS OCC,-122.4871859,37.75281498
10,MISSING PERSON,-122.4145769,37.78947681
10,LARCENY/THEFT,-122.4195157,37.76342923
10,LARCENY/THEFT,-122.4217338,37.76329969
10,LARCENY/THEFT,-122.4137051,37.78906405
10,VEHICLE THEFT,-122.3957716,37.79243096
10,SUSPICIOUS OCC,-122.418382,37.78325838
10,ASSAULT,-122.4202227,37.7989965
10,BURGLARY,-122.4195204,37.76422894
10,NON-CRIMINAL,-122.4848733,37.78202318
9,ASSAULT,-122.4174994,37.75308467
9,DRUG/NARCOTIC,-122.4535346,37.7691663
9,WARRANTS,-122.4535346,37.7691663
9,LARCENY/THEFT,-122.4319796,37.78004785
9,ASSAULT,-122.41369,37.7347307
9,SECONDARY CODES,-122.41369,37.7347307
9,LARCENY/THEFT,-122.4228657,37.73947657
9,MISSING PERSON,-122.4126631,37.80063555
9,MISSING PERSON,-122.4126631,37.80063555
9,BURGLARY,-122.4193502,37.76101609
9,SUSPICIOUS OCC,-122.4155082,37.78165428
9,DRUG/NARCOTIC,-122.4155082,37.78165428
9,RUNAWAY,-122.449675,37.70976253
9,LARCENY/THEFT,-122.4254163,37.77662802
9,DRUG/NARCOTIC,-122.4127841,37.78486569
9,OTHER OFFENSES,-122.4127841,37.78486569
9,VEHICLE THEFT,-122.3953087,37.77929702
9,LARCENY/THEFT,-122.4387417,37.77965932
8,VEHICLE THEFT,-122.4677968,37.75554147
8,OTHER OFFENSES,-122.4161992,37.78915877
8,OTHER OFFENSES,-122.4234131,37.79573711
8,NON-CRIMINAL,-122.4210119,37.78382269
8,OTHER OFFENSES,-122.4132889,37.79146553
8,OTHER OFFENSES,-122.4224904,37.74801444
8,LARCENY/THEFT,-122.4269556,37.76924706
8,BURGLARY,-122.4171448,37.71215029
8,MISSING PERSON,-122.4380984,37.78063886
8,OTHER OFFENSES,-122.414089,37.75250508
8,ASSAULT,-122.414089,37.75250508
8,LARCENY/THEFT,-122.4045994,37.74211889
7,ASSAULT,-122.4054558,37.75433708
7,ASSAULT,-122.4054558,37.75433708
7,LARCENY/THEFT,-122.3932283,37.79195104
7,NON-CRIMINAL,-122.4448468,37.7683459
7,LARCENY/THEFT,-122.4065029,37.80126532
7,VEHICLE THEFT,-122.4097748,37.77644368
7,LARCENY/THEFT,-122.4095237,37.7857603
7,ROBBERY,-122.4060923,37.73234832
7,NON-CRIMINAL,-122.4621386,37.7801273
7,LARCENY/THEFT,-122.4063276,37.76849835
7,BURGLARY,-122.5086318,37.77606949
6,BURGLARY,-122.407389,37.77561063
6,LARCENY/THEFT,-122.4554684,37.78621097
6,WARRANTS,-122.4481619,37.77182548
6,VEHICLE THEFT,-122.4053225,37.75369252
6,OTHER OFFENSES,-122.4481619,37.77182548
5,ROBBERY,-122.4231684,37.77781574
5,ASSAULT,-122.4231684,37.77781574
5,OTHER OFFENSES,-122.4231684,37.77781574
5,LARCENY/THEFT,-122.4223481,37.77786178
5,ROBBERY,-122.4223481,37.77786178
5,LARCENY/THEFT,-122.4436185,37.76395203
5,VANDALISM,-122.4436185,37.76395203
5,OTHER OFFENSES,-122.4203754,37.78480062
5,SECONDARY CODES,-122.4203754,37.78480062
5,LARCENY/THEFT,-122.4122242,37.78207293
5,DRUG/NARCOTIC,-122.4310464,37.78302957
5,BURGLARY,-122.4310464,37.78302957
5,OTHER OFFENSES,-122.4310464,37.78302957
4,ASSAULT,-122.4196667,37.77468233
4,KIDNAPPING,-122.4196667,37.77468233
4,ROBBERY,-122.4196667,37.77468233
4,ROBBERY,-122.4261146,37.73395413
4,OTHER OFFENSES,-122.4261146,37.73395413
4,VANDALISM,-122.4261146,37.73395413
4,LARCENY/THEFT,-122.45121,37.71957244
3,NON-CRIMINAL,-122.4198583,37.78613713
2,NON-CRIMINAL,-122.4748575,37.76083981
2,OTHER OFFENSES,-122.4748575,37.76083981
2,SUSPICIOUS OCC,-122.3936272,37.7636628
2,BURGLARY,-122.4915243,37.73861332
2,STOLEN PROPERTY,-122.4915243,37.73861332
2,OTHER OFFENSES,-122.4915243,37.73861332
2,NON-CRIMINAL,-122.4269556,37.76924706
2,NON-CRIMINAL,-122.4269556,37.76924706
2,NON-CRIMINAL,-122.4069776,37.7899181
2,LARCENY/THEFT,-122.4779603,37.74573894
2,VEHICLE THEFT,-122.5063466,37.75105018
1,LARCENY/THEFT,-122.4905619,37.74052225
1,OTHER OFFENSES,-122.4336394,37.71475332
1,NON-CRIMINAL,-122.4140108,37.786677
1,LARCENY/THEFT,-122.4141794,37.78750248
1,ROBBERY,-122.4020277,37.78624835
12,DRIVING UNDER THE INFLUENCE,-122.4752879,37.73745272
12,OTHER OFFENSES,-122.4752879,37.73745272
12,WARRANTS,-122.4187328,37.74749553
12,NON-CRIMINAL,-122.4155357,37.78978741
12,OTHER OFFENSES,-122.4025276,37.77603828
12,OTHER OFFENSES,-122.423803,37.76156559
12,ASSAULT,-122.4697662,37.78171356
12,ASSAULT,-122.4697662,37.78171356
12,SUSPICIOUS OCC,-122.4118001,37.78408904
12,OTHER OFFENSES,-122.4313713,37.72196757
12,NON-CRIMINAL,-122.4359772,37.72312883
11,OTHER OFFENSES,-122.4389015,37.77199001
11,WEAPON LAWS,-122.3972019,37.75353512
11,LARCENY/THEFT,-122.419004,37.7635176
11,MISSING PERSON,-122.4528398,37.77451454
11,NON-CRIMINAL,-122.4082707,37.78549414
11,LARCENY/THEFT,-122.4040427,37.71614902
10,ROBBERY,-122.4574412,37.70984278
10,OTHER OFFENSES,-122.388275,37.74004674
10,OTHER OFFENSES,-122.4765554,37.75610807
10,LARCENY/THEFT,-122.3983743,37.7834196
10,LARCENY/THEFT,-122.4276823,37.7683148
10,VEHICLE THEFT,-122.4193907,37.7497537
10,KIDNAPPING,-122.4039157,37.79053899
10,SEX OFFENSES FORCIBLE,-122.4039157,37.79053899
10,SEX OFFENSES FORCIBLE,-122.4039157,37.79053899
10,OTHER OFFENSES,-122.4063384,37.75300429
10,LARCENY/THEFT,-122.4329146,37.78435334
10,OTHER OFFENSES,-122.4199301,37.78682621
10,OTHER OFFENSES,-122.4034048,37.77542071
10,LARCENY/THEFT,-122.402205,37.79796746
10,FRAUD,-122.4090315,37.79925319
10,SECONDARY CODES,-122.4090315,37.79925319
10,LARCENY/THEFT,-122.4356218,37.72349132
10,LARCENY/THEFT,-122.437597,37.78654859
10,LARCENY/THEFT,-122.4498594,37.74135094
10,VEHICLE THEFT,-122.4398114,37.71009648
10,OTHER OFFENSES,-122.4666544,37.71422164
10,LARCENY/THEFT,-122.4668619,37.75653395
9,VEHICLE THEFT,-122.4312033,37.76844569
9,LARCENY/THEFT,-122.3928891,37.7935386
9,FRAUD,-122.4162808,37.80629468
9,TRESPASS,-122.4653522,37.78191292
9,VEHICLE THEFT,-122.4205263,37.74472547
9,LARCENY/THEFT,-122.4222016,37.76814038
9,LARCENY/THEFT,-122.4556159,37.72385901
9,LARCENY/THEFT,-122.4017108,37.80036704
9,LARCENY/THEFT,-122.4017108,37.80036704
9,LARCENY/THEFT,-122.403907,37.72820559
9,LARCENY/THEFT,-122.420255,37.77435817
9,LARCENY/THEFT,-122.4141794,37.78750248
9,LARCENY/THEFT,-122.3970342,37.79282365
9,ASSAULT,-122.4208641,37.71219983
9,VEHICLE THEFT,-122.5026049,37.744653
9,LARCENY/THEFT,-122.4141794,37.78750248
9,VEHICLE THEFT,-122.5047488,37.74455862
9,VEHICLE THEFT,-122.4386424,37.72162637
9,VEHICLE THEFT,-122.424845,37.74863252
8,LARCENY/THEFT,-122.4556159,37.72385901
8,LARCENY/THEFT,-122.4082621,37.74677964
8,NON-CRIMINAL,-122.4101352,37.78418891
8,VEHICLE THEFT,-122.3907317,37.75392407
8,BURGLARY,-122.4352962,37.75207974
8,LARCENY/THEFT,-122.4464321,37.75024106
8,OTHER OFFENSES,-122.3905219,37.73754398
8,LARCENY/THEFT,-122.4221994,37.80643511
8,ASSAULT,-122.4125153,37.78047775
8,NON-CRIMINAL,-122.4659228,37.75749235
8,LARCENY/THEFT,-122.4237716,37.77683789
8,LARCENY/THEFT,-122.4756475,37.72852806
8,LARCENY/THEFT,-122.4060002,37.78854062
8,LARCENY/THEFT,-122.3977132,37.77746967
8,VEHICLE THEFT,-122.4325133,37.73775828
8,FRAUD,-122.3931106,37.77731032
7,NON-CRIMINAL,-122.4154442,37.77802457
7,PROSTITUTION,-122.4727078,37.77775288
7,DRUG/NARCOTIC,-122.4727078,37.77775288
7,DRUG/NARCOTIC,-122.4727078,37.77775288
7,OTHER OFFENSES,-122.4109552,37.78413995
7,WARRANTS,-122.4286937,37.76753154
7,DRUG/NARCOTIC,-122.4286937,37.76753154
7,VEHICLE THEFT,-122.4330813,37.75221241
7,LARCENY/THEFT,-122.4497689,37.74143404
7,NON-CRIMINAL,-122.4286937,37.76753154
7,LARCENY/THEFT,-122.4345637,37.78415049
7,ASSAULT,-122.3883799,37.78331041
7,OTHER OFFENSES,-122.4196766,37.7658511
7,NON-CRIMINAL,-122.4196766,37.7658511
7,LARCENY/THEFT,-122.4165145,37.80334672
7,ASSAULT,-122.4156546,37.78646724
7,ASSAULT,-122.4156546,37.78646724
7,VEHICLE THEFT,-122.4156862,37.76361117
7,BURGLARY,-122.5018015,37.74655645
7,BURGLARY,-122.4191389,37.74857313
7,VANDALISM,-122.4085075,37.79109268
7,LARCENY/THEFT,-122.4034048,37.77542071
7,LARCENY/THEFT,-122.4003915,37.76234644
6,LARCENY/THEFT,-122.4026861,37.7984278
6,OTHER OFFENSES,-122.3861007,37.73800201
6,NON-CRIMINAL,-122.4375917,37.77455064
6,LARCENY/THEFT,-122.4044079,37.78107596
6,LARCENY/THEFT,-122.3980634,37.77956585
6,VANDALISM,-122.4195157,37.76342923
6,LARCENY/THEFT,-122.4606582,37.77643393
6,NON-CRIMINAL,-122.3949859,37.77709095
6,LARCENY/THEFT,-122.4076129,37.7884486
6,FRAUD,-122.4090315,37.79925319
6,ASSAULT,-122.4296149,37.7302697
6,STOLEN PROPERTY,-122.4078542,37.7854922
6,DRUG/NARCOTIC,-122.4078542,37.7854922
6,DRUG/NARCOTIC,-122.4078542,37.7854922
6,VEHICLE THEFT,-122.4123497,37.77555585
6,VANDALISM,-122.4421289,37.76425552
6,LARCENY/THEFT,-122.4815165,37.78022271
6,LARCENY/THEFT,-122.4124833,37.77063059
5,OTHER OFFENSES,-122.4170284,37.76036569
5,NON-CRIMINAL,-122.4752879,37.73745272
5,DRUG/NARCOTIC,-122.4170284,37.76036569
5,ROBBERY,-122.4059343,37.78229564
5,OTHER OFFENSES,-122.4160753,37.78444966
5,WARRANTS,-122.40307,37.78526863
5,LARCENY/THEFT,-122.40307,37.78526863
5,ASSAULT,-122.3972019,37.75353512
5,LARCENY/THEFT,-122.4185872,37.75301865
5,ROBBERY,-122.4456525,37.77596127
5,VANDALISM,-122.4072224,37.78645626
5,VEHICLE THEFT,-122.4038884,37.75309457
5,OTHER OFFENSES,-122.4087106,37.78097067
5,LARCENY/THEFT,-122.4617714,37.72358479
5,VANDALISM,-122.4110714,37.78175113
5,OTHER OFFENSES,-122.4110714,37.78175113
5,OTHER OFFENSES,-122.3951632,37.7843097
5,LARCENY/THEFT,-122.4052545,37.7892525
5,DRUG/NARCOTIC,-122.4117425,37.78588822
5,VEHICLE THEFT,-122.4692997,37.72669121
5,LARCENY/THEFT,-122.5067409,37.74073948
5,LARCENY/THEFT,-122.4185006,37.77643809
5,VANDALISM,-122.4497689,37.74143404
5,NON-CRIMINAL,-122.4761649,37.77949315
5,OTHER OFFENSES,-122.4417422,37.75168928
4,OTHER OFFENSES,-122.4277217,37.7878087
4,DRUG/NARCOTIC,-122.4277217,37.7878087
4,WARRANTS,-122.4277217,37.7878087
4,SUSPICIOUS OCC,-122.4129975,37.75257225
4,ASSAULT,-122.4447071,37.72493073
4,ASSAULT,-122.4447071,37.72493073
4,NON-CRIMINAL,-122.479384,37.7803327
4,VANDALISM,-122.4150649,37.77643541
4,LARCENY/THEFT,-122.4150649,37.77643541
4,NON-CRIMINAL,-122.4287732,37.78472228
4,OTHER OFFENSES,-122.414474,37.79322182
4,ROBBERY,-122.4110714,37.78175113
4,NON-CRIMINAL,-122.4108456,37.79231587
4,VANDALISM,-122.4065972,37.74348345
4,SECONDARY CODES,-122.4065972,37.74348345
4,WARRANTS,-122.4298017,37.73038195
4,ASSAULT,-122.4027674,37.74822034
4,WARRANTS,-122.4298017,37.73038195
4,MISSING PERSON,-122.4110938,37.76104757
4,MISSING PERSON,-122.4110938,37.76104757
4,ASSAULT,-122.3972019,37.75353512
4,LARCENY/THEFT,-122.4334093,37.76745989
4,LARCENY/THEFT,-122.4852263,37.71469453
3,ASSAULT,-122.3951069,37.75663058
3,WARRANTS,-122.3951069,37.75663058
3,BURGLARY,-122.3891136,37.78572819
3,ASSAULT,-122.3951069,37.75663058
3,SUSPICIOUS OCC,-122.3951069,37.75663058
3,ASSAULT,-122.4224904,37.74801444
3,DRUG/NARCOTIC,-122.4224904,37.74801444
3,ASSAULT,-122.4224904,37.74801444
3,NON-CRIMINAL,-122.4100658,37.77499068
3,ROBBERY,-122.4389286,37.78058745
3,VANDALISM,-122.4095051,37.74047152
3,WARRANTS,-122.4034048,37.77542071
3,LARCENY/THEFT,-122.4069776,37.7899181
3,LARCENY/THEFT,-122.4069776,37.7899181
3,NON-CRIMINAL,-122.4212035,37.7854812
3,LARCENY/THEFT,-122.3898745,37.77541286
3,ASSAULT,-122.4095299,37.76571844
3,LARCENY/THEFT,-122.4110714,37.78175113
3,OTHER OFFENSES,-122.4692873,37.71059165
3,LARCENY/THEFT,-122.4209336,37.75570245
3,BURGLARY,-122.4606463,37.77149035
3,VANDALISM,-122.4606463,37.77149035
3,LARCENY/THEFT,-122.3982667,37.79171485
3,LARCENY/THEFT,-122.4215817,37.76170072
3,LARCENY/THEFT,-122.4934685,37.72959507
2,OTHER OFFENSES,-122.474112,37.78250877
2,OTHER OFFENSES,-122.3900272,37.77629979
2,OTHER OFFENSES,-122.4279628,37.72669256
2,OTHER OFFENSES,-122.4075383,37.76578275
2,TRESPASS,-122.4150669,37.78356348
2,NON-CRIMINAL,-122.4642799,37.7800333
2,TRESPASS,-122.4161553,37.76844961
2,OTHER OFFENSES,-122.425956,37.72790521
2,VEHICLE THEFT,-122.4043536,37.75375051
2,LARCENY/THEFT,-122.4165835,37.77865915
1,LARCENY/THEFT,-122.4076335,37.78418935
1,MISSING PERSON,-122.4066049,37.75715804
1,MISSING PERSON,-122.4066049,37.75715804
1,ASSAULT,-122.448019,37.78901612
1,ASSAULT,-122.448019,37.78901612
1,OTHER OFFENSES,-122.4195806,37.80677992
1,SUSPICIOUS OCC,-122.3831875,37.7316758
1,LARCENY/THEFT,-122.4977043,37.72473844
1,LARCENY/THEFT,-122.4112792,37.77157858
1,WARRANTS,-122.4196583,37.76422056
1,LARCENY/THEFT,-122.4056187,37.79032009
1,LARCENY/THEFT,-122.4140273,37.77186362
